X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
429007001           10509002             ->    444814009      	0.6672530831994393  	6.469621800466335   	0.6672621448740852  	0.5641244089362614  
410429000           10509002             ->    444814009      	0.6672530831994393  	6.469621800466335   	0.6672621448740852  	0.5641244089362614  
124171000119105     19169002             ->    444814009      	0.6672521177535615  	6.469655024506357   	0.6672655715263518  	0.564127835588528   
127013003           44054006             ->    444814009      	0.6672496388549847  	6.469544598500258   	0.6672541824380941  	0.5641164465002703  
359817006           195662009            ->    444814009      	0.667244728843984   	6.469704078731404   	0.6672706308680613  	0.5641328949302374  
196416002           195662009            ->    444814009      	0.6672406831071693  	6.469474031334168   	0.667246904300352   	0.5641091683625282  
230690007           15777000             ->    444814009      	0.6672395846024283  	6.46945391829075    	0.6672448298865911  	0.5641070939487672  
449868002           162864005            ->    444814009      	0.6672318799709768  	6.469573926676155   	0.6672572072797552  	0.5641194713419314  
302870006           44054006             ->    444814009      	0.6672222807128424  	6.4692555335475035  	0.667224368933328   	0.5640866329955042  
713197008           26929004             ->    444814009      	0.6672215948085672  	6.469789216305587   	0.6672794117647058  	0.564141675826882   
429007001           19169002             ->    444814009      	0.6672079959146918  	6.469267233852353   	0.6672255756762799  	0.5640878397384561  
410429000           19169002             ->    444814009      	0.6672079959146918  	6.469267233852353   	0.6672255756762799  	0.5640878397384561  
424132000           68496003             ->    444814009      	0.6672034364665264  	6.46974854284418    	0.6672752167959836  	0.5641374808581597  
162864005           55822004             ->    444814009      	0.6672018991584466  	6.469059824236265   	0.6672041839180649  	0.5640664479802411  
271737000           72892002             ->    444814009      	0.6672011597918658  	6.469053673108267   	0.6672035495046497  	0.5640658135668258  
40055000            22298006             ->    444814009      	0.6671899049264445  	6.469172601270064   	0.6672158154859967  	0.5640780795481729  
399211009           40055000             ->    444814009      	0.6671899049264445  	6.469172601270064   	0.6672158154859967  	0.5640780795481729  
410429000           68496003             ->    444814009      	0.6671850280104974  	6.469189099168929   	0.6672175170419334  	0.5640797811041096  
429007001           68496003             ->    444814009      	0.6671850280104974  	6.469189099168929   	0.6672175170419334  	0.5640797811041096  
271737000           62106007             ->    444814009      	0.6671796500507808  	6.468898824472568   	0.6671875787669507  	0.5640498428291268  
363406005           162864005            ->    444814009      	0.667177716567315   	6.469161347207818   	0.6672146547674965  	0.5640769188296727  
44465007            44054006             ->    444814009      	0.6671751254591624  	6.468999029127763   	0.6671979136482179  	0.5640601777103941  
68496003            10509002             ->    444814009      	0.6671635457546946  	6.468710796379704   	0.66716818597516    	0.5640304500373362  
271737000           10509002             ->    444814009      	0.6671558764600246  	6.46860217969093    	0.6671569834957948  	0.564019247557971   
302870006           127013003            ->    444814009      	0.6671535907991454  	6.468613375345199   	0.6671581381902284  	0.5640204022524046  
443165006           43878008             ->    444814009      	0.6671501457914055  	6.469410871440881   	0.6672403901319564  	0.5641026541941325  
237602007           127013003            ->    444814009      	0.6671443406449589  	6.468523724902442   	0.6671488918465367  	0.5640111559087129  
195662009           7200002              ->    444814009      	0.6671397172143816  	6.468766324729888   	0.6671739130434783  	0.5640361771056545  
44054006            40055000             ->    444814009      	0.6671322801679858  	6.468430234706749   	0.6671392494794205  	0.5640015135415967  
59621000            10509002             ->    444814009      	0.6671291407874707  	6.468344632222297   	0.6671304206329834  	0.5639926846951596  
59621000            44465007             ->    444814009      	0.6671213572541146  	6.468309390073355   	0.6671267858375319  	0.5639890498997081  
65966004            15777000             ->    444814009      	0.6671183602174322  	6.46833353651943    	0.6671292762473111  	0.5639915403094873  
127013003           10509002             ->    444814009      	0.6671129108755925  	6.468285069383533   	0.6671242774566474  	0.5639865415188235  
124171000119105     10509002             ->    444814009      	0.6671105707577831  	6.4682209626119604  	0.667117665629369   	0.5639799296915452  
239873007           10509002             ->    444814009      	0.667109912725916   	6.468208145648588   	0.6671163437167852  	0.5639786077789614  
254837009           10509002             ->    444814009      	0.6671080501058042  	6.468302933462421   	0.6671261199172984  	0.5639883839794746  
124171000119105     88805009             ->    444814009      	0.6670972827289486  	6.468581865336743   	0.6671548883192969  	0.5640171523814731  
127013003           15777000             ->    444814009      	0.6670968472549177  	6.468099368592167   	0.667105124697464   	0.5639673887596401  
302870006           15777000             ->    444814009      	0.6670925391559048  	6.468010080206209   	0.6670959156954908  	0.5639581797576669  
368581000119106     80394007             ->    444814009      	0.6670845975062992  	6.468009455027973   	0.6670958512160229  	0.5639581152781991  
254837009           44054006             ->    15777000       	0.667080349106718   	13.727911903358004  	0.6671575846833578  	0.618558963904027   
431855005           15777000             ->    444814009      	0.6670729627244808  	6.467873902961856   	0.6670818706828219  	0.563944134744998   
64859006            43878008             ->    444814009      	0.6670540606564306  	6.467875857607778   	0.6670820722805768  	0.563944336342753   
254637007           68496003             ->    444814009      	0.667050915285341   	6.468269416160813   	0.6671226630186958  	0.563984927080872   
271737000           88805009             ->    444814009      	0.6670457740634128  	6.467574169795299   	0.6670509568826377  	0.5639132209448139  
314994000           162864005            ->    444814009      	0.6670401826900784  	6.468145950771875   	0.6671099290780141  	0.5639721931401903  
237602007           15777000             ->    444814009      	0.6670342576081709  	6.467445554451291   	0.6670376917872498  	0.563899955849426   
370247008           162864005            ->    444814009      	0.6670289448111476  	6.467493101139348   	0.6670425956450073  	0.5639048597071835  
82423001            64859006             ->    444814009      	0.667024868995424   	6.467785948598906   	0.6670727992689613  	0.5639350633311375  
271737000           109838007            ->    444814009      	0.6670225268067056  	6.467593166733706   	0.6670529161838548  	0.5639151802460309  
62564004            15777000             ->    444814009      	0.6670113427833619  	6.467475479139973   	0.6670407781518892  	0.5639030422140654  
59621000            38822007             ->    444814009      	0.6670031912569845  	6.467347014610753   	0.6670275286111971  	0.5638897926733732  
239873007           196416002            ->    444814009      	0.6670021780852677  	6.46753653782359    	0.6670470756062767  	0.5639093396684529  
428251008           271737000            ->    444814009      	0.6669968085964018  	6.467119357604444   	0.667004048582996   	0.5638663126451722  
271737000           74400008             ->    444814009      	0.6669968085964018  	6.467119357604444   	0.667004048582996   	0.5638663126451722  
44054006            36971009             ->    444814009      	0.6669925782017311  	6.467337624517115   	0.667026560138199   	0.5638888242003752  
79586000            55680006             ->    444814009      	0.666987178792071   	6.46791605110627    	0.6670862177470107  	0.5639484818091869  
19169002            16114001             ->    444814009      	0.6669821305795157  	6.467168080854892   	0.6670090737887348  	0.5638713378509109  
431855005           68496003             ->    444814009      	0.6669630111289248  	6.467021087376887   	0.6669939132142156  	0.5638561772763918  
62106007            16114001             ->    444814009      	0.6669526169385731  	6.467477515804636   	0.6670409882088714  	0.5639032522710475  
422034002           44465007             ->    444814009      	0.666943746776822   	6.467364962933891   	0.6670293797606094  	0.5638916438227856  
198992004           156073000            ->    444814009      	0.6669380366754779  	6.4669708113467275  	0.6669887278582931  	0.5638509919204693  
1551000119108       10509002             ->    444814009      	0.666922136946247   	6.466656716495013   	0.6669563328264175  	0.5638185968885937  
368581000119106     15777000             ->    444814009      	0.6669019430289297  	6.466215355733326   	0.6669108118767254  	0.5637730759389016  
271737000           49436004             ->    444814009      	0.6669013277657758  	6.466192595454131   	0.6669084644330598  	0.563770728495236   
230690007           40055000             ->    444814009      	0.6668941078945727  	6.466130381396373   	0.6669020478159992  	0.5637643118781753  
44054006            15777000             ->    444814009      	0.6668855976569726  	6.46600372255115    	0.6668889845094664  	0.5637512485716426  
230690007           55680006             ->    444814009      	0.6668854047260944  	6.46636525421222    	0.6669262720664589  	0.5637885361286351  
428251008           47693006             ->    444814009      	0.6668845916053318  	6.466055914890301   	0.6668943675091598  	0.5637566315713359  
74400008            47693006             ->    444814009      	0.6668845916053318  	6.466055914890301   	0.6668943675091598  	0.5637566315713359  
162864005           82423001             ->    444814009      	0.6668820181195138  	6.4660090723152965  	0.6668895362720283  	0.5637518003342045  
128613002           59621000             ->    444814009      	0.6668658203361284  	6.4659441093952665  	0.6668828361435365  	0.5637451002057127  
703151001           59621000             ->    444814009      	0.6668658203361284  	6.4659441093952665  	0.6668828361435365  	0.5637451002057127  
55822004            49436004             ->    444814009      	0.6668625977548219  	6.465853095064407   	0.6668734491315137  	0.5637357131936899  
197927001           195662009            ->    444814009      	0.6668536537950023  	6.465999926439722   	0.6668885929871283  	0.5637508570493045  
126906006           43878008             ->    444814009      	0.6668397543955803  	6.466045272570907   	0.6668932698844323  	0.5637555339466085  
1501000119109       237602007            ->    444814009      	0.6668344497281563  	6.465977948133634   	0.6668863261943987  	0.5637485902565749  
1501000119109       44054006             ->    444814009      	0.6668344497281563  	6.465977948133634   	0.6668863261943987  	0.5637485902565749  
1501000119109       302870006            ->    444814009      	0.6668344497281563  	6.465977948133634   	0.6668863261943987  	0.5637485902565749  
1551000119108       1501000119109        ->    444814009      	0.6668344497281563  	6.465977948133634   	0.6668863261943987  	0.5637485902565749  
1501000119109       422034002            ->    444814009      	0.6668344497281563  	6.465977948133634   	0.6668863261943987  	0.5637485902565749  
431855005           40055000             ->    444814009      	0.6668150797296897  	6.4654372855269076  	0.6668305634772347  	0.5636928275394109  
271737000           55822004             ->    444814009      	0.6668138316389346  	6.465298683873367   	0.6668162684164912  	0.5636785324786674  
271737000           59621000             ->    444814009      	0.6668129255774606  	6.465278335984991   	0.666814169781353   	0.5636764338435292  
271737000           44054006             ->    444814009      	0.6668095556712671  	6.465258268420381   	0.6668121000581734  	0.5636743641203495  
284551006           15777000             ->    444814009      	0.6668035686077076  	6.465314037544414   	0.6668178519593614  	0.5636801160215376  
410429000           59621000             ->    444814009      	0.666803516065548   	6.465288430752881   	0.666815210932858   	0.5636774749950342  
429007001           59621000             ->    444814009      	0.666803516065548   	6.465288430752881   	0.666815210932858   	0.5636774749950342  
59621000            15777000             ->    444814009      	0.6667932989726325  	6.465088716984913   	0.6667946129069942  	0.5636568769691703  
271737000           15777000             ->    444814009      	0.6667871556857244  	6.465021693185657   	0.666787700224085   	0.5636499642862611  
92691004            36971009             ->    444814009      	0.6667753566125698  	6.46584566027199    	0.6668726823238567  	0.5637349463860328  
283371005           196416002            ->    444814009      	0.6667712820187951  	6.465770799298494   	0.6668649613325401  	0.5637272253947163  
196416002           127013003            ->    444814009      	0.6667648002290597  	6.465651708443921   	0.6668526785714286  	0.5637149426336048  
422034002           43878008             ->    15777000       	0.666750007118317   	13.721061088905746  	0.666824644549763   	0.6182260237704321  
1501000119109       15777000             ->    444814009      	0.6667482664487497  	6.46534791213225    	0.6668213457076566  	0.5636836097698328  
72892002            55822004             ->    444814009      	0.6667460276089526  	6.464855637009958   	0.6667705735660848  	0.563632837628261   
162864005           30832001             ->    444814009      	0.6667404576193088  	6.465204421125779   	0.6668065463701217  	0.5636688104322979  
49436004            26929004             ->    444814009      	0.6667392713455315  	6.4647698745391935  	0.6667617282190218  	0.563623992281198   
26929004            16114001             ->    444814009      	0.6667389111651603  	6.465176003570627   	0.6668036154478225  	0.5636658795099987  
64859006            59621000             ->    444814009      	0.6667309377429885  	6.4645548039378475  	0.6667395463241322  	0.5636018103863084  
83664006            40055000             ->    444814009      	0.6667298725753437  	6.465009906223494   	0.6667864845434939  	0.56364874860567    
367498001           162864005            ->    444814009      	0.6667298725753437  	6.465009906223494   	0.6667864845434939  	0.56364874860567    
284551006           271737000            ->    444814009      	0.6667127031998935  	6.464432614111944   	0.6667269439421338  	0.56358920800431    
162864005           90560007             ->    444814009      	0.6667064197199677  	6.4645788879651365  	0.6667420302961791  	0.5636042943583552  
87433001            59621000             ->    444814009      	0.6666943203371462  	6.464356503391379   	0.6667190940547342  	0.5635813581169103  
196416002           15777000             ->    444814009      	0.6666919048062883  	6.464168584262471   	0.6666997125012393  	0.5635619765634154  
254837009           195662009            ->    444814009      	0.6666844242022955  	6.464174603382649   	0.6667003332996667  	0.5635625973618429  
162864005           10509002             ->    444814009      	0.6666610244800267  	6.463803929780395   	0.6666621028635583  	0.5635243669257345  
162864005           58150001             ->    444814009      	0.6666530311773071  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
237602007           72892002             ->    444814009      	0.6666498793373778  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
302870006           162864005            ->    444814009      	0.6666416082389737  	6.463683192695241   	0.6666496503139517  	0.5635119143761279  
237602007           162864005            ->    444814009      	0.6666416082389737  	6.463683192695241   	0.6666496503139517  	0.5635119143761279  
403190006           72892002             ->    444814009      	0.6666340294617215  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
88805009            59621000             ->    444814009      	0.6666225345244985  	6.463502074847241   	0.6666309702291712  	0.5634932342913473  
90560007            59621000             ->    444814009      	0.6666123577974089  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
55822004            33737001             ->    444814009      	0.6666078566043826  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
38822007            10509002             ->    444814009      	0.6666061456089967  	6.463449717523014   	0.6666255702132906  	0.5634878342754668  
283385000           44054006             ->    444814009      	0.6666026980939372  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
55822004            15777000             ->    444814009      	0.6666017356565634  	6.463240709982024   	0.666604013648719   	0.5634662777108952  
239873007           70704007             ->    444814009      	0.666600936409196   	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
271737000           230690007            ->    444814009      	0.6665800206862612  	6.46306122137449    	0.6665855016001113  	0.5634477656622875  
363406005           271737000            ->    444814009      	0.6665792403062952  	6.463272591826648   	0.6666073018699911  	0.5634695659321672  
399211009           22298006             ->    444814009      	0.6665792166953911  	6.463062205618794   	0.6665856031128404  	0.5634478671750166  
162864005           93761005             ->    444814009      	0.6665765769360841  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
443165006           65966004             ->    444814009      	0.6665662599812031  	6.463060769438218   	0.6665854549884274  	0.5634477190506035  
90781000119102      237602007            ->    444814009      	0.6665655741065837  	6.4631826266392585  	0.6665980230642504  	0.5634602871264266  
47693006            44465007             ->    444814009      	0.6665626577448025  	6.463848179376014   	0.6666666666666666  	0.5635289307288428  
283385000           40055000             ->    444814009      	0.6665606003746131  	6.463016388335044   	0.6665808776219276  	0.5634431416841038  
79586000            40055000             ->    444814009      	0.6665573506598661  	6.462990905081668   	0.66657824933687    	0.5634405133990462  
55822004            26929004             ->    444814009      	0.6665564411907142  	6.4628924129736225  	0.6665680910838385  	0.5634303551460147  
44054006            10509002             ->    444814009      	0.6665535127600954  	6.462800588020892   	0.6665586204661114  	0.5634208845282875  
363406005           15777000             ->    444814009      	0.666549838273498   	6.463079039897269   	0.6665873393622085  	0.5634496034243847  
239873007           43878008             ->    444814009      	0.6665331842194302  	6.462801402342918   	0.6665587044534413  	0.5634209685156175  
254837009           55822004             ->    444814009      	0.6665183382291101  	6.46268498913319    	0.6665466978585568  	0.563408961920733   
431855005           53741008             ->    444814009      	0.6665122522785891  	6.462637267390369   	0.6665417759460472  	0.5634040400082234  
68496003            15777000             ->    444814009      	0.6664993835770814  	6.462260364950531   	0.6665029030817329  	0.563365167143909   
90781000119102      127013003            ->    444814009      	0.6664970984369082  	6.462518443070855   	0.6665295206747582  	0.5633917847369344  
90781000119102      44054006             ->    444814009      	0.6664970984369082  	6.462518443070855   	0.6665295206747582  	0.5633917847369344  
126906006           40055000             ->    444814009      	0.6664912894401688  	6.4622946684696085  	0.6665064410690252  	0.5633687051312014  
271737000           68496003             ->    444814009      	0.6664874652025264  	6.462144252084759   	0.6664909274636439  	0.5633531915258201  
72892002            58150001             ->    444814009      	0.6664814355280768  	6.462395629223346   	0.6665168539325843  	0.5633791179947605  
55680006            26929004             ->    444814009      	0.666473607707717   	6.462577269391867   	0.6665355878883209  	0.5633978519504971  
239873007           79586000             ->    444814009      	0.6664635414330466  	6.462511015913173   	0.6665287546545304  	0.5633910187167066  
239873007           55822004             ->    444814009      	0.6664539030448642  	6.461888249667289   	0.6664645239539114  	0.5633267880160876  
162864005           65966004             ->    444814009      	0.6664510701727496  	6.46186215474081    	0.666461832582275   	0.5633240966444512  
65363002            44054006             ->    444814009      	0.6664370285848527  	6.462336521710117   	0.666510757717493   	0.5633730217796692  
90781000119102      302870006            ->    444814009      	0.666428469767438   	6.461853164505836   	0.6664609053497942  	0.5633231694119704  
422034002           72892002             ->    444814009      	0.6664219142431624  	6.462237050717147   	0.6665004985044866  	0.5633627625666627  
59621000            43878008             ->    444814009      	0.6664208287212969  	6.46151065178199    	0.6664255793629268  	0.563287843425103   
64859006            26929004             ->    444814009      	0.6664195952068905  	6.461604232874545   	0.6664352311049395  	0.5632974951671157  
283385000           15777000             ->    444814009      	0.6664103072058282  	6.461501316099486   	0.66642461650177    	0.5632868805639462  
44054006            5602001              ->    444814009      	0.6663986621088704  	6.462084028672036   	0.6664847161572053  	0.5633469802193815  
713197008           15777000             ->    444814009      	0.666383906987843   	6.461219627436157   	0.6663955637707948  	0.563257827832971   
271737000           44465007             ->    444814009      	0.66638095409382    	6.461125667507127   	0.6663858729564458  	0.563248137018622   
55680006            10509002             ->    444814009      	0.6663805167716184  	6.4611447715218215  	0.6663878433012687  	0.5632501073634448  
254837009           49436004             ->    444814009      	0.6663783554827277  	6.461950396587001   	0.6664709336465061  	0.5633331977086823  
283385000           59621000             ->    444814009      	0.6663671616221811  	6.461106356182217   	0.6663838812301166  	0.5632461452922928  
64859006            10509002             ->    444814009      	0.6663569341108301  	6.460914467135567   	0.6663640902282939  	0.5632263542904701  
302870006           283385000            ->    444814009      	0.6663275670036269  	6.461189253757184   	0.6663924310983135  	0.5632546951604896  
74400008            15777000             ->    444814009      	0.6663231837000498  	6.4605879505726245  	0.6663304140492458  	0.5631926781114219  
428251008           15777000             ->    444814009      	0.6663231837000498  	6.4605879505726245  	0.6663304140492458  	0.5631926781114219  
271737000           195662009            ->    444814009      	0.6663178905067544  	6.460475909342275   	0.6663188583704158  	0.563181122432592   
162864005           68496003             ->    444814009      	0.6663048083989679  	6.460373926121848   	0.6663083400519574  	0.5631706041141336  
92691004            74400008             ->    444814009      	0.666286246358464   	6.460865323732555   	0.6663590216889709  	0.563221285751147   
428251008           92691004             ->    444814009      	0.666286246358464   	6.460865323732555   	0.6663590216889709  	0.563221285751147   
428251008           55680006             ->    444814009      	0.6662815348077975  	6.460622706232613   	0.666333998669328   	0.5631962627315041  
74400008            55680006             ->    444814009      	0.6662815348077975  	6.460622706232613   	0.666333998669328   	0.5631962627315041  
403191005           271737000            ->    444814009      	0.6662764136755527  	6.460340936739348   	0.6663049376017363  	0.5631672016639124  
124171000119105     162864005            ->    444814009      	0.6662750715523176  	6.460124764526143   	0.6662826420890937  	0.5631449061512699  
162864005           43878008             ->    444814009      	0.6662688264468927  	6.460030946199217   	0.6662729658792651  	0.5631352299414413  
201834006           88805009             ->    444814009      	0.6662539324734826  	6.460391576071535   	0.6663101604278074  	0.5631724244899836  
368581000119106     10509002             ->    444814009      	0.6662488163537755  	6.459939078783723   	0.6662634908820245  	0.5631257549442007  
195662009           15777000             ->    444814009      	0.6662444739538935  	6.459764121615062   	0.6662454461957628  	0.5631077102579389  
65966004            59621000             ->    444814009      	0.6662364932988707  	6.459813677614478   	0.6662505572893447  	0.5631128213515209  
254837009           15777000             ->    444814009      	0.6662364472004071  	6.459823367309155   	0.6662515566625156  	0.5631138207246917  
72892002            62564004             ->    444814009      	0.6662286335583234  	6.460050383735958   	0.6662749706227967  	0.5631372346849729  
70704007            15777000             ->    444814009      	0.6662259156358253  	6.459684223065486   	0.6662372056402548  	0.563099469702431   
72892002            39848009             ->    444814009      	0.6662209473005373  	6.459678368621156   	0.6662366018261214  	0.5630988658882976  
124171000119105     58150001             ->    444814009      	0.6662111935861165  	6.46027699253658    	0.6662983425414365  	0.5631606066036127  
367498001           72892002             ->    444814009      	0.6662011413176518  	6.459812058127574   	0.666250390259132   	0.5631126543213082  
196416002           44465007             ->    444814009      	0.6661947817077208  	6.459562619870839   	0.6662246637620761  	0.5630869278242523  
368581000119106     44465007             ->    444814009      	0.6661830606081798  	6.459798149188436   	0.66624895572264    	0.5631112197848162  
398254007           10509002             ->    444814009      	0.6661805656366411  	6.4593006078676325  	0.6661976404372768  	0.563059904499453   
124171000119105     59621000             ->    444814009      	0.6661803044055014  	6.4592237127837215  	0.6661897096524175  	0.5630519737145937  
429007001           82423001             ->    444814009      	0.666147952735191   	6.459504195384498   	0.6662186379928315  	0.5630809020550077  
410429000           82423001             ->    444814009      	0.666147952735191   	6.459504195384498   	0.6662186379928315  	0.5630809020550077  
195662009           72892002             ->    444814009      	0.6661476649179542  	6.4588322069829225  	0.6661493306305165  	0.5630115946926927  
370247008           15777000             ->    444814009      	0.6661474621388039  	6.458950451659425   	0.6661615261187377  	0.5630237901809139  
201834006           44465007             ->    444814009      	0.6661350892681441  	6.459396493302064   	0.6662075298438935  	0.5630697939060697  
198992004           35999006             ->    444814009      	0.66612283551136    	6.4595844272788     	0.6662269129287599  	0.5630891769909361  
195662009           82423001             ->    444814009      	0.6661195320803464  	6.458603833483062   	0.6661257767047928  	0.562988040766969   
44465007            39848009             ->    444814009      	0.6661046975853017  	6.458703851338309   	0.6661360923199363  	0.5629983563821125  
127013003           59621000             ->    444814009      	0.6660995735284752  	6.458423147332511   	0.6661071411443096  	0.5629694052064858  
128613002           55822004             ->    444814009      	0.6660805173263027  	6.458525010287116   	0.6661176470588235  	0.5629799111209997  
703151001           55822004             ->    444814009      	0.6660805173263027  	6.458525010287116   	0.6661176470588235  	0.5629799111209997  
55822004            19169002             ->    444814009      	0.6660700108138154  	6.458103137338613   	0.6660741360380614  	0.5629364001002376  
301011002           40055000             ->    444814009      	0.6660677315751347  	6.458261448019596   	0.6660904638432729  	0.562952727905449   
64859006            16114001             ->    444814009      	0.6660273908656799  	6.458186083914051   	0.666082690960056   	0.5629449550222322  
431856006           237602007            ->    444814009      	0.6659962120586805  	6.457672528249222   	0.6660297239915074  	0.5628919880536836  
302870006           16114001             ->    444814009      	0.665986384193431   	6.457950507679504   	0.666058394160584   	0.5629206582227602  
195662009           22298006             ->    444814009      	0.6659712156238328  	6.45724127740616    	0.6659852457559328  	0.5628475098181089  
399211009           195662009            ->    444814009      	0.6659712156238328  	6.45724127740616    	0.6659852457559328  	0.5628475098181089  
363406005           40055000             ->    444814009      	0.6659694864985114  	6.457673314856167   	0.6660298051203668  	0.562892069182543   
88805009            68496003             ->    444814009      	0.6659494121074332  	6.457034149303339   	0.6659638830323587  	0.5628261470945348  
82423001            72892002             ->    444814009      	0.665944220175914   	6.45697905272418    	0.6659582004959264  	0.5628204645581025  
68496003            55822004             ->    444814009      	0.6659424533534063  	6.45688974725181    	0.6659489897316992  	0.5628112537938754  
233604007           162864005            ->    444814009      	0.6659359144649146  	6.457012023637983   	0.6659616010413277  	0.5628238651035039  
444814009           422034002            ->    15777000       	0.6659264047374525  	13.702815002702549  	0.6659379099256668  	0.617339289146336   
36971009            16114001             ->    40055000       	0.6659244026188034  	19.403799359549453  	0.6660029865604778  	0.6316796577000034  
230265002           59621000             ->    444814009      	0.6659000476267486  	6.457058422885073   	0.6659663865546218  	0.562828650616798   
431855005           5602001              ->    444814009      	0.6658978169306075  	6.4574100835798225  	0.6660026560424966  	0.5628649201046728  
38822007            19169002             ->    444814009      	0.6658935638820838  	6.456555544716512   	0.6659145208388638  	0.56277678490104    
233604007           26929004             ->    444814009      	0.6658922049075583  	6.45651290000768    	0.6659101225601453  	0.5627723866223214  
82423001            10509002             ->    444814009      	0.6658787379287928  	6.456277565714868   	0.6658858507139961  	0.5627481147761723  
431855005           72892002             ->    444814009      	0.6658781776216449  	6.456864765180492   	0.6659464131374244  	0.5628086771996006  
408512008           195662009            ->    444814009      	0.6658625366350712  	6.456726266441488   	0.6659321286910533  	0.5627943927532295  
90781000119102      431856006            ->    444814009      	0.6658553441294001  	6.45630656609927    	0.6658888417479847  	0.5627511058101609  
431856006           44054006             ->    444814009      	0.6658553441294001  	6.45630656609927    	0.6658888417479847  	0.5627511058101609  
431856006           127013003            ->    444814009      	0.6658553441294001  	6.45630656609927    	0.6658888417479847  	0.5627511058101609  
403190006           44054006             ->    444814009      	0.6658499943580688  	6.456768389475274   	0.6659364731653888  	0.562798737227565   
26929004            15777000             ->    444814009      	0.6658450995872466  	6.455965437693849   	0.6658536585365854  	0.5627159225987616  
239720000           15777000             ->    444814009      	0.6658279411001449  	6.456577259039259   	0.6659167604049494  	0.5627790244671256  
59621000            55680006             ->    444814009      	0.665827678764568   	6.455804279419457   	0.665837037037037   	0.5626993010992132  
124171000119105     195662009            ->    444814009      	0.6658254643012719  	6.455752949666634   	0.6658317430025446  	0.5626940070647207  
263102004           55680006             ->    444814009      	0.6658236728428456  	6.456540267358631   	0.6659129451667609  	0.5627752092289371  
713197008           10509002             ->    444814009      	0.6658089104085017  	6.455680408542822   	0.6658242612752722  	0.5626865253374483  
314994000           15777000             ->    444814009      	0.6658058288964841  	6.4560308094286     	0.665860400829302   	0.5627226648914782  
302870006           72892002             ->    444814009      	0.665801799442067   	6.455618590636739   	0.6658178855163984  	0.5626801495785746  
431856006           302870006            ->    444814009      	0.6657844385143022  	6.455619219249502   	0.6658179503500955  	0.5626802144122717  
399211009           55822004             ->    444814009      	0.6657841401862801  	6.455678502708451   	0.6658240647118301  	0.5626863287740063  
55822004            22298006             ->    444814009      	0.6657841401862801  	6.455678502708451   	0.6658240647118301  	0.5626863287740063  
398254007           271737000            ->    444814009      	0.6657779161983195  	6.4554127386389     	0.665796654407403   	0.5626589184695792  
59621000            5602001              ->    444814009      	0.6657676112471281  	6.455683809607766   	0.6658246120534104  	0.5626868761155865  
162864005           26929004             ->    444814009      	0.6657537804721694  	6.455081820095931   	0.6657625242181013  	0.5626247882802775  
284549007           19169002             ->    444814009      	0.665745777145863   	6.455161584984758   	0.6657707509881423  	0.5626330150503185  
284549007           55822004             ->    444814009      	0.6657437353964063  	6.455269230296244   	0.6657818532818532  	0.5626441173440294  
370247008           271737000            ->    444814009      	0.6657335261636662  	6.454936888192138   	0.665747576269679   	0.5626098403318551  
162864005           44054006             ->    444814009      	0.6657199913634356  	6.454746457021349   	0.6657279356298718  	0.5625901996920479  
398254007           35999006             ->    444814009      	0.6656855341963067  	6.455343115982098   	0.6657894736842105  	0.5626517377463867  
428251008           239872002            ->    444814009      	0.6656816447426255  	6.455309410314751   	0.665785997357992   	0.5626482614201682  
239872002           74400008             ->    444814009      	0.6656816447426255  	6.455309410314751   	0.665785997357992   	0.5626482614201682  
444448004           162864005            ->    444814009      	0.6656664316398839  	6.454692587053952   	0.6657223796033994  	0.5625846436655756  
307731004           40055000             ->    444814009      	0.6656445731216688  	6.454347600811993   	0.6656867985034741  	0.5625490625656503  
239873007           44054006             ->    444814009      	0.6656095076133908  	6.453824489244062   	0.6656328459607148  	0.562495110022891   
271737000           47693006             ->    444814009      	0.6655726667645233  	6.453475199720895   	0.6655968210301085  	0.5624590850922847  
10509002            7200002              ->    444814009      	0.6655598700327462  	6.453494553657448   	0.6655988171513061  	0.5624610812134823  
92691004            65966004             ->    444814009      	0.6655408692334466  	6.4536251931004545  	0.6656122910076819  	0.5624745550698581  
124171000119105     196416002            ->    444814009      	0.665494126597894   	6.452515567196043   	0.665497846704163   	0.5623601107663392  
124171000119105     82423001             ->    444814009      	0.6654932152871798  	6.45250675946637    	0.6654969382948658  	0.562359202357042   
363406005           195662009            ->    444814009      	0.6654856475196742  	6.45280031895899    	0.6655272153562977  	0.5623894794184738  
302870006           65363002             ->    444814009      	0.6654763082196938  	6.453039068708161   	0.6655518394648829  	0.5624141035270591  
109838007           59621000             ->    444814009      	0.6654731336370359  	6.452855240295443   	0.6655328798185941  	0.5623951438807703  
1551000119108       64859006             ->    444814009      	0.6654533924697156  	6.45310375088636    	0.6655585106382979  	0.562420774700474   
239873007           237602007            ->    444814009      	0.6654521217320137  	6.452300438099773   	0.6654756587762394  	0.5623379228384155  
